nl,t,yv,ya,m,ACT,sc
R12_NAM,coal_ppl_cfbio,2015,2035,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2015,2040,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2020,2020,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2020,2025,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2020,2030,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2020,2035,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2020,2040,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2020,2045,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2025,2025,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2025,2030,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2025,2035,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2025,2040,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2025,2045,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2025,2050,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2030,2030,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2030,2035,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2030,2040,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2030,2045,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2030,2050,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2030,2055,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2035,2035,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2035,2040,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2035,2045,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2035,2050,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2035,2055,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2035,2060,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2040,2040,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2040,2045,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2040,2050,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2040,2055,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2040,2060,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2040,2070,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2045,2045,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2045,2050,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2045,2055,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2045,2060,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2045,2070,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2050,2050,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2050,2055,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2050,2060,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2050,2070,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2050,2080,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2055,2055,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2055,2060,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2055,2070,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2055,2080,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2060,2060,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2060,2070,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2060,2080,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2060,2090,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2070,2070,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2070,2080,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2070,2090,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2080,2080,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2080,2090,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2080,2100,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2090,2090,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2090,2100,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2090,2110,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2100,2100,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2100,2110,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfbio,2110,2110,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1965,1965,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1965,1970,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1965,1975,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1965,1980,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1965,1985,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1965,1990,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1965,1995,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1965,2000,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1965,2005,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1965,2010,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1965,2015,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1965,2020,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1965,2025,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1970,1970,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1970,1975,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1970,1980,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1970,1985,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1970,1990,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1970,1995,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1970,2000,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1970,2005,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1970,2010,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1970,2015,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1970,2020,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1970,2025,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1975,1975,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1975,1980,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1975,1985,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1975,1990,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1975,1995,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1975,2000,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1975,2005,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1975,2010,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1975,2015,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1975,2020,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1975,2025,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1975,2030,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1980,1980,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1980,1985,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1980,1990,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1980,1995,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1980,2000,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1980,2005,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1980,2010,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1980,2015,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1980,2020,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1980,2025,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1980,2030,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1985,1985,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1985,1990,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1985,1995,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1985,2000,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1985,2005,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1985,2010,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1985,2015,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1985,2020,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1985,2025,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1985,2030,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1985,2035,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1990,1990,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1990,1995,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1990,2000,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1990,2005,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1990,2010,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1990,2015,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1990,2020,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1990,2025,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1990,2030,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1990,2035,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1995,1995,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1995,2000,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1995,2005,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1995,2010,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1995,2015,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1995,2020,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1995,2025,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1995,2030,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1995,2035,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,1995,2040,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2000,2000,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2000,2005,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2000,2010,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2000,2015,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2000,2020,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2000,2025,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2000,2030,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2000,2035,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2000,2040,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2005,2005,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2005,2010,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2005,2015,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2005,2020,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2005,2025,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2005,2030,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2005,2035,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2005,2040,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2005,2045,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2010,2010,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2010,2015,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2010,2020,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2010,2025,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2010,2030,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2010,2035,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2010,2040,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2010,2045,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2015,2015,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2015,2020,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2015,2025,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2015,2030,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2015,2035,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2015,2040,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2020,2020,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2020,2025,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2020,2030,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2020,2035,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2020,2040,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2020,2045,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2025,2025,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2025,2030,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2025,2035,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2025,2040,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2025,2045,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2025,2050,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2030,2030,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2030,2035,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2030,2040,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2030,2045,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2030,2050,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2030,2055,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2035,2035,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2035,2040,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2035,2045,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2035,2050,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2035,2055,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2035,2060,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2040,2040,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2040,2045,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2040,2050,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2040,2055,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2040,2060,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2040,2070,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2045,2045,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2045,2050,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2045,2055,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2045,2060,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2045,2070,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2050,2050,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2050,2055,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2050,2060,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2050,2070,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2050,2080,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2055,2055,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2055,2060,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2055,2070,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2055,2080,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2060,2060,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2060,2070,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2060,2080,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2060,2090,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2070,2070,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2070,2080,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2070,2090,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2080,2080,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2080,2090,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2080,2100,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2090,2090,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2090,2100,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2090,2110,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2100,2100,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2100,2110,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2110,2110,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1965,1965,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1965,1970,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1965,1975,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1965,1980,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1965,1985,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1965,1990,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1965,1995,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1965,2000,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1965,2005,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1965,2010,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1965,2015,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1965,2020,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1965,2025,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1970,1970,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1970,1975,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1970,1980,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1970,1985,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1970,1990,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1970,1995,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1970,2000,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1970,2005,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1970,2010,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1970,2015,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1970,2020,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1970,2025,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1975,1975,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1975,1980,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1975,1985,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1975,1990,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1975,1995,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1975,2000,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1975,2005,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1975,2010,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1975,2015,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1975,2020,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1975,2025,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1975,2030,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1980,1980,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1980,1985,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1980,1990,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1980,1995,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1980,2000,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1980,2005,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1980,2010,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1980,2015,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1980,2020,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1980,2025,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1980,2030,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1985,1985,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1985,1990,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1985,1995,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1985,2000,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1985,2005,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1985,2010,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1985,2015,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1985,2020,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1985,2025,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1985,2030,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1985,2035,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1990,1990,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1990,1995,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1990,2000,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1990,2005,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1990,2010,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1990,2015,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1990,2020,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1990,2025,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1990,2030,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1990,2035,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1995,1995,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1995,2000,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1995,2005,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1995,2010,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1995,2015,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1995,2020,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1995,2025,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1995,2030,M3,0.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfbio,1995,2035,M3,0.0,sv_2c_buffer_decoal
