node_loc,technology,year_vtg,year_act,mode,time,value,unit
R12_RCPA,coal_ppl,2040,2040,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2025,2040,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2030,2040,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2035,2040,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2040,2040,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2030,2045,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2035,2045,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2040,2045,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2045,2045,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2030,2045,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2035,2045,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2040,2045,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2045,2045,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2035,2050,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2040,2050,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2045,2050,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2050,2050,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2035,2050,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2040,2050,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2045,2050,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2050,2050,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2040,2055,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2045,2055,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2050,2055,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2055,2055,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2040,2055,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2045,2055,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2050,2055,M2,year,-0.763,USD/GWa
R12_RCPA,coal_ppl,2055,2055,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2015,2030,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2020,2030,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2025,2030,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2030,2030,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2015,2030,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2020,2030,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2025,2030,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2030,2030,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2020,2035,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2025,2035,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2030,2035,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2035,2035,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2020,2035,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2025,2035,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2030,2035,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2035,2035,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2025,2040,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2030,2040,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2035,2040,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2040,2040,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2025,2040,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2030,2040,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2035,2040,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2040,2040,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2030,2045,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2035,2045,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2040,2045,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2045,2045,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2030,2045,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2035,2045,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2040,2045,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2045,2045,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2035,2050,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2040,2050,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2045,2050,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2050,2050,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2035,2050,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2040,2050,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2045,2050,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2050,2050,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2040,2055,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2045,2055,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2050,2055,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2055,2055,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2040,2055,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2045,2055,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2050,2055,M2,year,-0.763,USD/GWa
R12_SAS,coal_ppl,2055,2055,M2,year,-0.763,USD/GWa
R12_WEU,coal_ppl,2015,2030,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2020,2030,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2025,2030,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2030,2030,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2015,2030,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2020,2030,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2025,2030,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2030,2030,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2020,2035,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2025,2035,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2030,2035,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2035,2035,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl,2045,2060,M2,year,0.0,USD/GWa
R12_RCPA,coal_ppl,2045,2060,M2,year,0.0,USD/GWa
R12_EEU,coal_ppl,2045,2060,M2,year,0.0,USD/GWa
R12_FSU,coal_ppl,2045,2060,M2,year,0.0,USD/GWa
R12_LAM,coal_ppl,2045,2060,M2,year,0.0,USD/GWa
R12_MEA,coal_ppl,2045,2060,M2,year,0.0,USD/GWa
R12_NAM,coal_ppl,2045,2060,M2,year,0.0,USD/GWa
R12_PAO,coal_ppl,2045,2060,M2,year,0.0,USD/GWa
R12_PAS,coal_ppl,2045,2060,M2,year,0.0,USD/GWa
R12_SAS,coal_ppl,2045,2060,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2045,2060,M2,year,0.0,USD/GWa
R12_CHN,coal_ppl,2045,2060,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2020,2035,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2025,2035,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2030,2035,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2035,2035,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2025,2040,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2030,2040,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2035,2040,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2040,2040,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2025,2040,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2030,2040,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2035,2040,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2040,2040,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2030,2045,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2035,2045,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2040,2045,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2045,2045,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2030,2045,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2035,2045,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2040,2045,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2045,2045,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2035,2050,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2040,2050,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2045,2050,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2050,2050,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl,2050,2060,M2,year,0.0,USD/GWa
R12_RCPA,coal_ppl,2050,2060,M2,year,0.0,USD/GWa
R12_EEU,coal_ppl,2050,2060,M2,year,0.0,USD/GWa
R12_FSU,coal_ppl,2050,2060,M2,year,0.0,USD/GWa
R12_LAM,coal_ppl,2050,2060,M2,year,0.0,USD/GWa
R12_MEA,coal_ppl,2050,2060,M2,year,0.0,USD/GWa
R12_NAM,coal_ppl,2050,2060,M2,year,0.0,USD/GWa
R12_PAO,coal_ppl,2050,2060,M2,year,0.0,USD/GWa
R12_PAS,coal_ppl,2050,2060,M2,year,0.0,USD/GWa
R12_SAS,coal_ppl,2050,2060,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2050,2060,M2,year,0.0,USD/GWa
R12_CHN,coal_ppl,2050,2060,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2035,2050,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2040,2050,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2045,2050,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2050,2050,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2040,2055,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2045,2055,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2050,2055,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2055,2055,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2040,2055,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2045,2055,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2050,2055,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2055,2055,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl,2055,2060,M2,year,0.0,USD/GWa
R12_RCPA,coal_ppl,2055,2060,M2,year,0.0,USD/GWa
R12_EEU,coal_ppl,2055,2060,M2,year,0.0,USD/GWa
R12_FSU,coal_ppl,2055,2060,M2,year,0.0,USD/GWa
R12_LAM,coal_ppl,2055,2060,M2,year,0.0,USD/GWa
R12_MEA,coal_ppl,2055,2060,M2,year,0.0,USD/GWa
R12_NAM,coal_ppl,2055,2060,M2,year,0.0,USD/GWa
R12_PAO,coal_ppl,2055,2060,M2,year,0.0,USD/GWa
R12_PAS,coal_ppl,2055,2060,M2,year,0.0,USD/GWa
R12_SAS,coal_ppl,2055,2060,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2055,2060,M2,year,0.0,USD/GWa
R12_CHN,coal_ppl,2055,2060,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl,2055,2070,M2,year,0.0,USD/GWa
R12_RCPA,coal_ppl,2055,2070,M2,year,0.0,USD/GWa
R12_EEU,coal_ppl,2055,2070,M2,year,0.0,USD/GWa
R12_FSU,coal_ppl,2055,2070,M2,year,0.0,USD/GWa
R12_LAM,coal_ppl,2055,2070,M2,year,0.0,USD/GWa
R12_MEA,coal_ppl,2055,2070,M2,year,0.0,USD/GWa
R12_NAM,coal_ppl,2055,2070,M2,year,0.0,USD/GWa
R12_PAO,coal_ppl,2055,2070,M2,year,0.0,USD/GWa
R12_PAS,coal_ppl,2055,2070,M2,year,0.0,USD/GWa
R12_SAS,coal_ppl,2055,2070,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2055,2070,M2,year,0.0,USD/GWa
R12_CHN,coal_ppl,2055,2070,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl,2060,2060,M2,year,0.0,USD/GWa
R12_RCPA,coal_ppl,2060,2060,M2,year,0.0,USD/GWa
R12_EEU,coal_ppl,2060,2060,M2,year,0.0,USD/GWa
R12_FSU,coal_ppl,2060,2060,M2,year,0.0,USD/GWa
R12_LAM,coal_ppl,2060,2060,M2,year,0.0,USD/GWa
R12_MEA,coal_ppl,2060,2060,M2,year,0.0,USD/GWa
R12_NAM,coal_ppl,2060,2060,M2,year,0.0,USD/GWa
R12_PAO,coal_ppl,2060,2060,M2,year,0.0,USD/GWa
R12_PAS,coal_ppl,2060,2060,M2,year,0.0,USD/GWa
R12_SAS,coal_ppl,2060,2060,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2060,2060,M2,year,0.0,USD/GWa
R12_CHN,coal_ppl,2060,2060,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl,2060,2070,M2,year,0.0,USD/GWa
R12_RCPA,coal_ppl,2060,2070,M2,year,0.0,USD/GWa
R12_EEU,coal_ppl,2060,2070,M2,year,0.0,USD/GWa
R12_FSU,coal_ppl,2060,2070,M2,year,0.0,USD/GWa
R12_LAM,coal_ppl,2060,2070,M2,year,0.0,USD/GWa
R12_MEA,coal_ppl,2060,2070,M2,year,0.0,USD/GWa
R12_NAM,coal_ppl,2060,2070,M2,year,0.0,USD/GWa
R12_PAO,coal_ppl,2060,2070,M2,year,0.0,USD/GWa
R12_PAS,coal_ppl,2060,2070,M2,year,0.0,USD/GWa
R12_SAS,coal_ppl,2060,2070,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2060,2070,M2,year,0.0,USD/GWa
R12_CHN,coal_ppl,2060,2070,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl,2070,2070,M2,year,0.0,USD/GWa
R12_RCPA,coal_ppl,2070,2070,M2,year,0.0,USD/GWa
R12_EEU,coal_ppl,2070,2070,M2,year,0.0,USD/GWa
R12_FSU,coal_ppl,2070,2070,M2,year,0.0,USD/GWa
R12_LAM,coal_ppl,2070,2070,M2,year,0.0,USD/GWa
R12_MEA,coal_ppl,2070,2070,M2,year,0.0,USD/GWa
R12_NAM,coal_ppl,2070,2070,M2,year,0.0,USD/GWa
R12_PAO,coal_ppl,2070,2070,M2,year,0.0,USD/GWa
R12_PAS,coal_ppl,2070,2070,M2,year,0.0,USD/GWa
R12_SAS,coal_ppl,2070,2070,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2070,2070,M2,year,0.0,USD/GWa
R12_CHN,coal_ppl,2070,2070,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl,2070,2080,M2,year,0.0,USD/GWa
R12_RCPA,coal_ppl,2070,2080,M2,year,0.0,USD/GWa
R12_EEU,coal_ppl,2070,2080,M2,year,0.0,USD/GWa
R12_FSU,coal_ppl,2070,2080,M2,year,0.0,USD/GWa
R12_LAM,coal_ppl,2070,2080,M2,year,0.0,USD/GWa
R12_MEA,coal_ppl,2070,2080,M2,year,0.0,USD/GWa
R12_NAM,coal_ppl,2070,2080,M2,year,0.0,USD/GWa
R12_PAO,coal_ppl,2070,2080,M2,year,0.0,USD/GWa
R12_PAS,coal_ppl,2070,2080,M2,year,0.0,USD/GWa
R12_SAS,coal_ppl,2070,2080,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2070,2080,M2,year,0.0,USD/GWa
R12_CHN,coal_ppl,2070,2080,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl,2080,2080,M2,year,0.0,USD/GWa
R12_RCPA,coal_ppl,2080,2080,M2,year,0.0,USD/GWa
R12_EEU,coal_ppl,2080,2080,M2,year,0.0,USD/GWa
R12_FSU,coal_ppl,2080,2080,M2,year,0.0,USD/GWa
R12_LAM,coal_ppl,2080,2080,M2,year,0.0,USD/GWa
R12_MEA,coal_ppl,2080,2080,M2,year,0.0,USD/GWa
R12_NAM,coal_ppl,2080,2080,M2,year,0.0,USD/GWa
R12_PAO,coal_ppl,2080,2080,M2,year,0.0,USD/GWa
R12_PAS,coal_ppl,2080,2080,M2,year,0.0,USD/GWa
R12_SAS,coal_ppl,2080,2080,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2080,2080,M2,year,0.0,USD/GWa
R12_CHN,coal_ppl,2080,2080,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl,2080,2090,M2,year,0.0,USD/GWa
R12_RCPA,coal_ppl,2080,2090,M2,year,0.0,USD/GWa
R12_EEU,coal_ppl,2080,2090,M2,year,0.0,USD/GWa
R12_FSU,coal_ppl,2080,2090,M2,year,0.0,USD/GWa
R12_LAM,coal_ppl,2080,2090,M2,year,0.0,USD/GWa
R12_MEA,coal_ppl,2080,2090,M2,year,0.0,USD/GWa
R12_NAM,coal_ppl,2080,2090,M2,year,0.0,USD/GWa
R12_PAO,coal_ppl,2080,2090,M2,year,0.0,USD/GWa
R12_PAS,coal_ppl,2080,2090,M2,year,0.0,USD/GWa
R12_SAS,coal_ppl,2080,2090,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2080,2090,M2,year,0.0,USD/GWa
R12_CHN,coal_ppl,2080,2090,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl,2090,2090,M2,year,0.0,USD/GWa
R12_RCPA,coal_ppl,2090,2090,M2,year,0.0,USD/GWa
R12_EEU,coal_ppl,2090,2090,M2,year,0.0,USD/GWa
R12_FSU,coal_ppl,2090,2090,M2,year,0.0,USD/GWa
R12_LAM,coal_ppl,2090,2090,M2,year,0.0,USD/GWa
R12_MEA,coal_ppl,2090,2090,M2,year,0.0,USD/GWa
R12_NAM,coal_ppl,2090,2090,M2,year,0.0,USD/GWa
R12_PAO,coal_ppl,2090,2090,M2,year,0.0,USD/GWa
R12_PAS,coal_ppl,2090,2090,M2,year,0.0,USD/GWa
R12_SAS,coal_ppl,2090,2090,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2090,2090,M2,year,0.0,USD/GWa
R12_CHN,coal_ppl,2090,2090,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl,2090,2100,M2,year,0.0,USD/GWa
R12_RCPA,coal_ppl,2090,2100,M2,year,0.0,USD/GWa
R12_EEU,coal_ppl,2090,2100,M2,year,0.0,USD/GWa
R12_FSU,coal_ppl,2090,2100,M2,year,0.0,USD/GWa
R12_LAM,coal_ppl,2090,2100,M2,year,0.0,USD/GWa
R12_MEA,coal_ppl,2090,2100,M2,year,0.0,USD/GWa
R12_NAM,coal_ppl,2090,2100,M2,year,0.0,USD/GWa
R12_PAO,coal_ppl,2090,2100,M2,year,0.0,USD/GWa
R12_PAS,coal_ppl,2090,2100,M2,year,0.0,USD/GWa
R12_SAS,coal_ppl,2090,2100,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2090,2100,M2,year,0.0,USD/GWa
R12_CHN,coal_ppl,2090,2100,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl,2100,2100,M2,year,0.0,USD/GWa
R12_RCPA,coal_ppl,2100,2100,M2,year,0.0,USD/GWa
R12_EEU,coal_ppl,2100,2100,M2,year,0.0,USD/GWa
R12_FSU,coal_ppl,2100,2100,M2,year,0.0,USD/GWa
R12_LAM,coal_ppl,2100,2100,M2,year,0.0,USD/GWa
R12_MEA,coal_ppl,2100,2100,M2,year,0.0,USD/GWa
R12_NAM,coal_ppl,2100,2100,M2,year,0.0,USD/GWa
R12_PAO,coal_ppl,2100,2100,M2,year,0.0,USD/GWa
R12_PAS,coal_ppl,2100,2100,M2,year,0.0,USD/GWa
R12_SAS,coal_ppl,2100,2100,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2100,2100,M2,year,0.0,USD/GWa
R12_CHN,coal_ppl,2100,2100,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl,2100,2110,M2,year,0.0,USD/GWa
R12_RCPA,coal_ppl,2100,2110,M2,year,0.0,USD/GWa
R12_EEU,coal_ppl,2100,2110,M2,year,0.0,USD/GWa
R12_FSU,coal_ppl,2100,2110,M2,year,0.0,USD/GWa
R12_LAM,coal_ppl,2100,2110,M2,year,0.0,USD/GWa
R12_MEA,coal_ppl,2100,2110,M2,year,0.0,USD/GWa
R12_NAM,coal_ppl,2100,2110,M2,year,0.0,USD/GWa
R12_PAO,coal_ppl,2100,2110,M2,year,0.0,USD/GWa
R12_PAS,coal_ppl,2100,2110,M2,year,0.0,USD/GWa
R12_SAS,coal_ppl,2100,2110,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2100,2110,M2,year,0.0,USD/GWa
R12_CHN,coal_ppl,2100,2110,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl,2110,2110,M2,year,0.0,USD/GWa
R12_RCPA,coal_ppl,2110,2110,M2,year,0.0,USD/GWa
R12_EEU,coal_ppl,2110,2110,M2,year,0.0,USD/GWa
R12_FSU,coal_ppl,2110,2110,M2,year,0.0,USD/GWa
R12_LAM,coal_ppl,2110,2110,M2,year,0.0,USD/GWa
R12_MEA,coal_ppl,2110,2110,M2,year,0.0,USD/GWa
R12_NAM,coal_ppl,2110,2110,M2,year,0.0,USD/GWa
R12_PAO,coal_ppl,2110,2110,M2,year,0.0,USD/GWa
R12_PAS,coal_ppl,2110,2110,M2,year,0.0,USD/GWa
R12_SAS,coal_ppl,2110,2110,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl,2110,2110,M2,year,0.0,USD/GWa
R12_CHN,coal_ppl,2110,2110,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl_u,2005,2020,M2,year,0.0,USD/GWa
R12_RCPA,coal_ppl_u,2005,2020,M2,year,0.0,USD/GWa
R12_EEU,coal_ppl_u,2005,2020,M2,year,0.0,USD/GWa
R12_FSU,coal_ppl_u,2005,2020,M2,year,0.0,USD/GWa
R12_LAM,coal_ppl_u,2005,2020,M2,year,0.0,USD/GWa
R12_MEA,coal_ppl_u,2005,2020,M2,year,0.0,USD/GWa
R12_NAM,coal_ppl_u,2005,2020,M2,year,0.0,USD/GWa
R12_PAO,coal_ppl_u,2005,2020,M2,year,0.0,USD/GWa
R12_PAS,coal_ppl_u,2005,2020,M2,year,0.0,USD/GWa
R12_SAS,coal_ppl_u,2005,2020,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl_u,2005,2020,M2,year,0.0,USD/GWa
R12_CHN,coal_ppl_u,2005,2020,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl_u,2010,2020,M2,year,0.0,USD/GWa
R12_RCPA,coal_ppl_u,2010,2020,M2,year,0.0,USD/GWa
R12_EEU,coal_ppl_u,2010,2020,M2,year,0.0,USD/GWa
R12_FSU,coal_ppl_u,2010,2020,M2,year,0.0,USD/GWa
R12_LAM,coal_ppl_u,2010,2020,M2,year,0.0,USD/GWa
R12_MEA,coal_ppl_u,2010,2020,M2,year,0.0,USD/GWa
R12_NAM,coal_ppl_u,2010,2020,M2,year,0.0,USD/GWa
R12_PAO,coal_ppl_u,2010,2020,M2,year,0.0,USD/GWa
R12_PAS,coal_ppl_u,2010,2020,M2,year,0.0,USD/GWa
R12_SAS,coal_ppl_u,2010,2020,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl_u,2010,2020,M2,year,0.0,USD/GWa
R12_CHN,coal_ppl_u,2010,2020,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl_u,2010,2025,M2,year,0.0,USD/GWa
R12_RCPA,coal_ppl_u,2010,2025,M2,year,0.0,USD/GWa
R12_EEU,coal_ppl_u,2010,2025,M2,year,0.0,USD/GWa
R12_FSU,coal_ppl_u,2010,2025,M2,year,0.0,USD/GWa
R12_LAM,coal_ppl_u,2010,2025,M2,year,0.0,USD/GWa
R12_MEA,coal_ppl_u,2010,2025,M2,year,0.0,USD/GWa
R12_NAM,coal_ppl_u,2010,2025,M2,year,0.0,USD/GWa
R12_PAO,coal_ppl_u,2010,2025,M2,year,0.0,USD/GWa
R12_PAS,coal_ppl_u,2010,2025,M2,year,0.0,USD/GWa
R12_SAS,coal_ppl_u,2010,2025,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl_u,2010,2025,M2,year,0.0,USD/GWa
R12_CHN,coal_ppl_u,2010,2025,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl_u,2015,2020,M2,year,0.0,USD/GWa
R12_RCPA,coal_ppl_u,2015,2020,M2,year,0.0,USD/GWa
R12_EEU,coal_ppl_u,2015,2020,M2,year,0.0,USD/GWa
R12_FSU,coal_ppl_u,2015,2020,M2,year,0.0,USD/GWa
R12_LAM,coal_ppl_u,2015,2020,M2,year,0.0,USD/GWa
R12_MEA,coal_ppl_u,2015,2020,M2,year,0.0,USD/GWa
R12_NAM,coal_ppl_u,2015,2020,M2,year,0.0,USD/GWa
R12_PAO,coal_ppl_u,2015,2020,M2,year,0.0,USD/GWa
R12_PAS,coal_ppl_u,2015,2020,M2,year,0.0,USD/GWa
R12_SAS,coal_ppl_u,2015,2020,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl_u,2015,2020,M2,year,0.0,USD/GWa
R12_CHN,coal_ppl_u,2015,2020,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl_u,2015,2025,M2,year,0.0,USD/GWa
R12_RCPA,coal_ppl_u,2015,2025,M2,year,0.0,USD/GWa
R12_EEU,coal_ppl_u,2015,2025,M2,year,0.0,USD/GWa
R12_FSU,coal_ppl_u,2015,2025,M2,year,0.0,USD/GWa
R12_LAM,coal_ppl_u,2015,2025,M2,year,0.0,USD/GWa
R12_MEA,coal_ppl_u,2015,2025,M2,year,0.0,USD/GWa
R12_NAM,coal_ppl_u,2015,2025,M2,year,0.0,USD/GWa
R12_PAO,coal_ppl_u,2015,2025,M2,year,0.0,USD/GWa
R12_PAS,coal_ppl_u,2015,2025,M2,year,0.0,USD/GWa
R12_SAS,coal_ppl_u,2015,2025,M2,year,0.0,USD/GWa
R12_WEU,coal_ppl_u,2015,2025,M2,year,0.0,USD/GWa
R12_CHN,coal_ppl_u,2015,2025,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl_u,2015,2030,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl_u,2020,2030,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl_u,2025,2030,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl_u,2030,2030,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl_u,2015,2030,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl_u,2020,2030,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl_u,2025,2030,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl_u,2030,2030,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl_u,2020,2035,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl_u,2025,2035,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl_u,2030,2035,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl_u,2035,2035,M2,year,0.0,USD/GWa
R12_AFR,coal_ppl_u,2020,2020,M2,year,0.0,USD/GWa
R12_RCPA,coal_ppl_u,2020,2020,M2,year,0.0,USD/GWa
R12_EEU,coal_ppl_u,2020,2020,M2,year,0.0,USD/GWa
