node_loc,technology,year_vtg,year_act,mode,node_origin,commodity,level,time,time_origin,value,unit
R12_PAS,coal_ppl_u_cfNH3,1985,1995,M2,R12_PAS,coal,secondary,year,year,-0.027777778,GWa
R12_PAS,coal_ppl_u_cfNH3,1985,2000,M2,R12_PAS,coal,secondary,year,year,-0.028409091,GWa
R12_PAS,coal_ppl_u_cfNH3,1985,2005,M2,R12_PAS,coal,secondary,year,year,-0.028248588,GWa
R12_PAS,coal_ppl_u_cfNH3,1985,2010,M2,R12_PAS,coal,secondary,year,year,-0.027777778,GWa
R12_PAS,coal_ppl_u_cfNH3,1985,2015,M2,R12_PAS,coal,secondary,year,year,-0.027777778,GWa
R12_PAS,coal_ppl_u_cfNH3,1985,2020,M2,R12_PAS,coal,secondary,year,year,-0.026315789,GWa
R12_PAS,coal_ppl_u_cfNH3,1985,2025,M2,R12_PAS,coal,secondary,year,year,-0.026315789,GWa
R12_PAS,coal_ppl_u_cfNH3,1985,2030,M2,R12_PAS,coal,secondary,year,year,-0.026315789,GWa
R12_PAS,coal_ppl_u_cfNH3,1985,2035,M2,R12_PAS,coal,secondary,year,year,-0.026315789,GWa
R12_PAS,coal_ppl_u_cfNH3,1980,1980,M2,R12_PAS,coal,secondary,year,year,-0.027322404,GWa
R12_PAS,coal_ppl_u_cfNH3,1980,1985,M2,R12_PAS,coal,secondary,year,year,-0.027322404,GWa
R12_PAS,coal_ppl_u_cfNH3,1980,1990,M2,R12_PAS,coal,secondary,year,year,-0.027322404,GWa
R12_PAS,coal_ppl_u_cfNH3,1980,1995,M2,R12_PAS,coal,secondary,year,year,-0.027777778,GWa
R12_PAS,coal_ppl_u_cfNH3,1980,2000,M2,R12_PAS,coal,secondary,year,year,-0.028409091,GWa
R12_PAS,coal_ppl_u_cfNH3,1980,2005,M2,R12_PAS,coal,secondary,year,year,-0.028248588,GWa
R12_PAS,coal_ppl_u_cfNH3,1980,2010,M2,R12_PAS,coal,secondary,year,year,-0.027777778,GWa
R12_PAS,coal_ppl_u_cfNH3,1980,2015,M2,R12_PAS,coal,secondary,year,year,-0.027777778,GWa
R12_PAS,coal_ppl_u_cfNH3,1980,2020,M2,R12_PAS,coal,secondary,year,year,-0.026315789,GWa
R12_PAS,coal_ppl_u_cfNH3,1980,2025,M2,R12_PAS,coal,secondary,year,year,-0.026315789,GWa
R12_PAS,coal_ppl_u_cfNH3,1980,2030,M2,R12_PAS,coal,secondary,year,year,-0.026315789,GWa
R12_PAS,coal_ppl_u_cfNH3,1975,1975,M2,R12_PAS,coal,secondary,year,year,-0.027322404,GWa
R12_PAS,coal_ppl_u_cfNH3,1975,1980,M2,R12_PAS,coal,secondary,year,year,-0.027322404,GWa
R12_PAS,coal_ppl_u_cfNH3,1975,1985,M2,R12_PAS,coal,secondary,year,year,-0.027322404,GWa
R12_PAS,coal_ppl_u_cfNH3,1975,1990,M2,R12_PAS,coal,secondary,year,year,-0.027322404,GWa
R12_PAS,coal_ppl_u_cfNH3,1975,1995,M2,R12_PAS,coal,secondary,year,year,-0.027777778,GWa
R12_PAS,coal_ppl_u_cfNH3,1975,2000,M2,R12_PAS,coal,secondary,year,year,-0.028409091,GWa
R12_PAS,coal_ppl_u_cfNH3,1975,2005,M2,R12_PAS,coal,secondary,year,year,-0.028248588,GWa
R12_PAS,coal_ppl_u_cfNH3,1975,2010,M2,R12_PAS,coal,secondary,year,year,-0.027777778,GWa
R12_PAS,coal_ppl_u_cfNH3,1975,2015,M2,R12_PAS,coal,secondary,year,year,-0.027777778,GWa
R12_PAS,coal_ppl_u_cfNH3,1975,2020,M2,R12_PAS,coal,secondary,year,year,-0.026315789,GWa
R12_PAS,coal_ppl_u_cfNH3,1975,2025,M2,R12_PAS,coal,secondary,year,year,-0.026315789,GWa
R12_PAS,coal_ppl_u_cfNH3,1975,2030,M2,R12_PAS,coal,secondary,year,year,-0.026315789,GWa
R12_PAS,coal_ppl_u_cfNH3,1970,1970,M2,R12_PAS,coal,secondary,year,year,-0.027322404,GWa
R12_PAS,coal_ppl_u_cfNH3,1970,1975,M2,R12_PAS,coal,secondary,year,year,-0.027322404,GWa
R12_PAS,coal_ppl_u_cfNH3,1970,1980,M2,R12_PAS,coal,secondary,year,year,-0.027322404,GWa
R12_PAS,coal_ppl_u_cfNH3,1970,1985,M2,R12_PAS,coal,secondary,year,year,-0.027322404,GWa
R12_PAS,coal_ppl_u_cfNH3,1970,1990,M2,R12_PAS,coal,secondary,year,year,-0.027322404,GWa
R12_PAS,coal_ppl_u_cfNH3,1970,1995,M2,R12_PAS,coal,secondary,year,year,-0.027777778,GWa
R12_PAS,coal_ppl_u_cfNH3,1970,2000,M2,R12_PAS,coal,secondary,year,year,-0.028409091,GWa
R12_PAS,coal_ppl_u_cfNH3,1970,2005,M2,R12_PAS,coal,secondary,year,year,-0.028248588,GWa
R12_PAS,coal_ppl_u_cfNH3,1970,2010,M2,R12_PAS,coal,secondary,year,year,-0.027777778,GWa
R12_PAS,coal_ppl_u_cfNH3,1970,2015,M2,R12_PAS,coal,secondary,year,year,-0.027777778,GWa
R12_PAS,coal_ppl_u_cfNH3,1970,2020,M2,R12_PAS,coal,secondary,year,year,-0.026315789,GWa
R12_PAS,coal_ppl_u_cfNH3,1970,2025,M2,R12_PAS,coal,secondary,year,year,-0.026315789,GWa
R12_PAS,coal_ppl_u_cfNH3,1965,1965,M2,R12_PAS,coal,secondary,year,year,-0.027322404,GWa
R12_PAS,coal_ppl_u_cfNH3,1965,1970,M2,R12_PAS,coal,secondary,year,year,-0.027322404,GWa
R12_PAS,coal_ppl_u_cfNH3,1965,1975,M2,R12_PAS,coal,secondary,year,year,-0.027322404,GWa
R12_PAS,coal_ppl_u_cfNH3,1965,1980,M2,R12_PAS,coal,secondary,year,year,-0.027322404,GWa
R12_PAS,coal_ppl_u_cfNH3,1965,1985,M2,R12_PAS,coal,secondary,year,year,-0.027322404,GWa
R12_PAS,coal_ppl_u_cfNH3,1965,1990,M2,R12_PAS,coal,secondary,year,year,-0.027322404,GWa
R12_PAS,coal_ppl_u_cfNH3,1965,1995,M2,R12_PAS,coal,secondary,year,year,-0.027777778,GWa
R12_PAS,coal_ppl_u_cfNH3,1965,2000,M2,R12_PAS,coal,secondary,year,year,-0.028409091,GWa
R12_PAS,coal_ppl_u_cfNH3,1965,2005,M2,R12_PAS,coal,secondary,year,year,-0.028248588,GWa
R12_PAS,coal_ppl_u_cfNH3,1965,2010,M2,R12_PAS,coal,secondary,year,year,-0.027777778,GWa
R12_PAS,coal_ppl_u_cfNH3,1965,2015,M2,R12_PAS,coal,secondary,year,year,-0.027777778,GWa
R12_PAS,coal_ppl_u_cfNH3,1965,2020,M2,R12_PAS,coal,secondary,year,year,-0.026315789,GWa
R12_PAS,coal_ppl_u_cfNH3,1965,2025,M2,R12_PAS,coal,secondary,year,year,-0.026315789,GWa
R12_SAS,coal_ppl_u_cfNH3,2010,2010,M2,R12_SAS,coal,secondary,year,year,-0.037735849,GWa
R12_SAS,coal_ppl_u_cfNH3,2010,2015,M2,R12_SAS,coal,secondary,year,year,-0.037735849,GWa
R12_SAS,coal_ppl_u_cfNH3,2010,2020,M2,R12_SAS,coal,secondary,year,year,-0.034482759,GWa
R12_SAS,coal_ppl_u_cfNH3,2010,2025,M2,R12_SAS,coal,secondary,year,year,-0.034482759,GWa
R12_SAS,coal_ppl_u_cfNH3,2010,2030,M2,R12_SAS,coal,secondary,year,year,-0.032258065,GWa
R12_SAS,coal_ppl_u_cfNH3,2010,2035,M2,R12_SAS,coal,secondary,year,year,-0.032258065,GWa
R12_SAS,coal_ppl_u_cfNH3,2010,2040,M2,R12_SAS,coal,secondary,year,year,-0.03030303,GWa
R12_SAS,coal_ppl_u_cfNH3,2010,2045,M2,R12_SAS,coal,secondary,year,year,-0.03030303,GWa
R12_SAS,coal_ppl_u_cfNH3,2010,2050,M2,R12_SAS,coal,secondary,year,year,-0.028571429,GWa
R12_SAS,coal_ppl_u_cfNH3,2005,2005,M2,R12_SAS,coal,secondary,year,year,-0.038240918,GWa
R12_SAS,coal_ppl_u_cfNH3,2005,2010,M2,R12_SAS,coal,secondary,year,year,-0.037735849,GWa
R12_SAS,coal_ppl_u_cfNH3,2005,2015,M2,R12_SAS,coal,secondary,year,year,-0.037735849,GWa
R12_SAS,coal_ppl_u_cfNH3,2005,2020,M2,R12_SAS,coal,secondary,year,year,-0.034482759,GWa
R12_SAS,coal_ppl_u_cfNH3,2005,2025,M2,R12_SAS,coal,secondary,year,year,-0.034482759,GWa
R12_SAS,coal_ppl_u_cfNH3,2005,2030,M2,R12_SAS,coal,secondary,year,year,-0.032258065,GWa
R12_SAS,coal_ppl_u_cfNH3,2005,2035,M2,R12_SAS,coal,secondary,year,year,-0.032258065,GWa
R12_SAS,coal_ppl_u_cfNH3,2005,2040,M2,R12_SAS,coal,secondary,year,year,-0.03030303,GWa
R12_SAS,coal_ppl_u_cfNH3,2005,2045,M2,R12_SAS,coal,secondary,year,year,-0.03030303,GWa
R12_SAS,coal_ppl_u_cfNH3,2000,2000,M2,R12_SAS,coal,secondary,year,year,-0.036724201,GWa
R12_SAS,coal_ppl_u_cfNH3,2000,2005,M2,R12_SAS,coal,secondary,year,year,-0.038240918,GWa
R12_SAS,coal_ppl_u_cfNH3,2000,2010,M2,R12_SAS,coal,secondary,year,year,-0.037735849,GWa
R12_SAS,coal_ppl_u_cfNH3,2000,2015,M2,R12_SAS,coal,secondary,year,year,-0.037735849,GWa
R12_SAS,coal_ppl_u_cfNH3,2000,2020,M2,R12_SAS,coal,secondary,year,year,-0.034482759,GWa
R12_SAS,coal_ppl_u_cfNH3,2000,2025,M2,R12_SAS,coal,secondary,year,year,-0.034482759,GWa
R12_SAS,coal_ppl_u_cfNH3,2000,2030,M2,R12_SAS,coal,secondary,year,year,-0.032258065,GWa
R12_SAS,coal_ppl_u_cfNH3,2000,2035,M2,R12_SAS,coal,secondary,year,year,-0.032258065,GWa
R12_SAS,coal_ppl_u_cfNH3,2000,2040,M2,R12_SAS,coal,secondary,year,year,-0.03030303,GWa
R12_SAS,coal_ppl_u_cfNH3,2000,2045,M2,R12_SAS,coal,secondary,year,year,-0.03030303,GWa
R12_SAS,coal_ppl_u_cfNH3,1995,1995,M2,R12_SAS,coal,secondary,year,year,-0.032258065,GWa
R12_SAS,coal_ppl_u_cfNH3,1995,2000,M2,R12_SAS,coal,secondary,year,year,-0.036724201,GWa
R12_SAS,coal_ppl_u_cfNH3,1995,2005,M2,R12_SAS,coal,secondary,year,year,-0.038240918,GWa
R12_SAS,coal_ppl_u_cfNH3,1995,2010,M2,R12_SAS,coal,secondary,year,year,-0.037735849,GWa
R12_SAS,coal_ppl_u_cfNH3,1995,2015,M2,R12_SAS,coal,secondary,year,year,-0.037735849,GWa
R12_SAS,coal_ppl_u_cfNH3,1995,2020,M2,R12_SAS,coal,secondary,year,year,-0.034482759,GWa
R12_SAS,coal_ppl_u_cfNH3,1995,2025,M2,R12_SAS,coal,secondary,year,year,-0.034482759,GWa
R12_SAS,coal_ppl_u_cfNH3,1995,2030,M2,R12_SAS,coal,secondary,year,year,-0.032258065,GWa
R12_SAS,coal_ppl_u_cfNH3,1995,2035,M2,R12_SAS,coal,secondary,year,year,-0.032258065,GWa
R12_SAS,coal_ppl_u_cfNH3,1995,2040,M2,R12_SAS,coal,secondary,year,year,-0.03030303,GWa
R12_SAS,coal_ppl_u_cfNH3,1990,1990,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1990,1995,M2,R12_SAS,coal,secondary,year,year,-0.032258065,GWa
R12_SAS,coal_ppl_u_cfNH3,1990,2000,M2,R12_SAS,coal,secondary,year,year,-0.036724201,GWa
R12_SAS,coal_ppl_u_cfNH3,1990,2005,M2,R12_SAS,coal,secondary,year,year,-0.038240918,GWa
R12_SAS,coal_ppl_u_cfNH3,1990,2010,M2,R12_SAS,coal,secondary,year,year,-0.037735849,GWa
R12_SAS,coal_ppl_u_cfNH3,1990,2015,M2,R12_SAS,coal,secondary,year,year,-0.037735849,GWa
R12_SAS,coal_ppl_u_cfNH3,1990,2020,M2,R12_SAS,coal,secondary,year,year,-0.034482759,GWa
R12_SAS,coal_ppl_u_cfNH3,1990,2025,M2,R12_SAS,coal,secondary,year,year,-0.034482759,GWa
R12_SAS,coal_ppl_u_cfNH3,1990,2030,M2,R12_SAS,coal,secondary,year,year,-0.032258065,GWa
R12_SAS,coal_ppl_u_cfNH3,1990,2035,M2,R12_SAS,coal,secondary,year,year,-0.032258065,GWa
R12_SAS,coal_ppl_u_cfNH3,1990,2040,M2,R12_SAS,coal,secondary,year,year,-0.03030303,GWa
R12_SAS,coal_ppl_u_cfNH3,1985,1985,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1985,1990,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1985,1995,M2,R12_SAS,coal,secondary,year,year,-0.032258065,GWa
R12_SAS,coal_ppl_u_cfNH3,1985,2000,M2,R12_SAS,coal,secondary,year,year,-0.036724201,GWa
R12_SAS,coal_ppl_u_cfNH3,1985,2005,M2,R12_SAS,coal,secondary,year,year,-0.038240918,GWa
R12_SAS,coal_ppl_u_cfNH3,1985,2010,M2,R12_SAS,coal,secondary,year,year,-0.037735849,GWa
R12_SAS,coal_ppl_u_cfNH3,1985,2015,M2,R12_SAS,coal,secondary,year,year,-0.037735849,GWa
R12_SAS,coal_ppl_u_cfNH3,1985,2020,M2,R12_SAS,coal,secondary,year,year,-0.034482759,GWa
R12_SAS,coal_ppl_u_cfNH3,1985,2025,M2,R12_SAS,coal,secondary,year,year,-0.034482759,GWa
R12_SAS,coal_ppl_u_cfNH3,1985,2030,M2,R12_SAS,coal,secondary,year,year,-0.032258065,GWa
R12_SAS,coal_ppl_u_cfNH3,1985,2035,M2,R12_SAS,coal,secondary,year,year,-0.032258065,GWa
R12_SAS,coal_ppl_u_cfNH3,1980,1980,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1980,1985,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1980,1990,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1980,1995,M2,R12_SAS,coal,secondary,year,year,-0.032258065,GWa
R12_SAS,coal_ppl_u_cfNH3,1980,2000,M2,R12_SAS,coal,secondary,year,year,-0.036724201,GWa
R12_SAS,coal_ppl_u_cfNH3,1980,2005,M2,R12_SAS,coal,secondary,year,year,-0.038240918,GWa
R12_SAS,coal_ppl_u_cfNH3,1980,2010,M2,R12_SAS,coal,secondary,year,year,-0.037735849,GWa
R12_SAS,coal_ppl_u_cfNH3,1980,2015,M2,R12_SAS,coal,secondary,year,year,-0.037735849,GWa
R12_SAS,coal_ppl_u_cfNH3,1980,2020,M2,R12_SAS,coal,secondary,year,year,-0.034482759,GWa
R12_SAS,coal_ppl_u_cfNH3,1980,2025,M2,R12_SAS,coal,secondary,year,year,-0.034482759,GWa
R12_SAS,coal_ppl_u_cfNH3,1980,2030,M2,R12_SAS,coal,secondary,year,year,-0.032258065,GWa
R12_SAS,coal_ppl_u_cfNH3,1980,2035,M2,R12_SAS,coal,secondary,year,year,-0.032258065,GWa
R12_SAS,coal_ppl_u_cfNH3,1975,1975,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1975,1980,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1975,1985,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1975,1990,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1975,1995,M2,R12_SAS,coal,secondary,year,year,-0.032258065,GWa
R12_SAS,coal_ppl_u_cfNH3,1975,2000,M2,R12_SAS,coal,secondary,year,year,-0.036724201,GWa
R12_SAS,coal_ppl_u_cfNH3,1975,2005,M2,R12_SAS,coal,secondary,year,year,-0.038240918,GWa
R12_SAS,coal_ppl_u_cfNH3,1975,2010,M2,R12_SAS,coal,secondary,year,year,-0.037735849,GWa
R12_SAS,coal_ppl_u_cfNH3,1975,2015,M2,R12_SAS,coal,secondary,year,year,-0.037735849,GWa
R12_SAS,coal_ppl_u_cfNH3,1975,2020,M2,R12_SAS,coal,secondary,year,year,-0.034482759,GWa
R12_SAS,coal_ppl_u_cfNH3,1975,2025,M2,R12_SAS,coal,secondary,year,year,-0.034482759,GWa
R12_SAS,coal_ppl_u_cfNH3,1975,2030,M2,R12_SAS,coal,secondary,year,year,-0.032258065,GWa
R12_SAS,coal_ppl_u_cfNH3,1970,1970,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1970,1975,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1970,1980,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1970,1985,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1970,1990,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1970,1995,M2,R12_SAS,coal,secondary,year,year,-0.032258065,GWa
R12_SAS,coal_ppl_u_cfNH3,1970,2000,M2,R12_SAS,coal,secondary,year,year,-0.036724201,GWa
R12_SAS,coal_ppl_u_cfNH3,1970,2005,M2,R12_SAS,coal,secondary,year,year,-0.038240918,GWa
R12_SAS,coal_ppl_u_cfNH3,1970,2010,M2,R12_SAS,coal,secondary,year,year,-0.037735849,GWa
R12_SAS,coal_ppl_u_cfNH3,1970,2015,M2,R12_SAS,coal,secondary,year,year,-0.037735849,GWa
R12_SAS,coal_ppl_u_cfNH3,1970,2020,M2,R12_SAS,coal,secondary,year,year,-0.034482759,GWa
R12_SAS,coal_ppl_u_cfNH3,1970,2025,M2,R12_SAS,coal,secondary,year,year,-0.034482759,GWa
R12_SAS,coal_ppl_u_cfNH3,1970,2030,M2,R12_SAS,coal,secondary,year,year,-0.032258065,GWa
R12_SAS,coal_ppl_u_cfNH3,1965,1965,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1965,1970,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1965,1975,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1965,1980,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1965,1985,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1965,1990,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1965,1995,M2,R12_SAS,coal,secondary,year,year,-0.032258065,GWa
R12_SAS,coal_ppl_u_cfNH3,1965,2000,M2,R12_SAS,coal,secondary,year,year,-0.036724201,GWa
R12_SAS,coal_ppl_u_cfNH3,1965,2005,M2,R12_SAS,coal,secondary,year,year,-0.038240918,GWa
R12_SAS,coal_ppl_u_cfNH3,1965,2010,M2,R12_SAS,coal,secondary,year,year,-0.037735849,GWa
R12_SAS,coal_ppl_u_cfNH3,1965,2015,M2,R12_SAS,coal,secondary,year,year,-0.037735849,GWa
R12_SAS,coal_ppl_u_cfNH3,1965,2020,M2,R12_SAS,coal,secondary,year,year,-0.034482759,GWa
R12_SAS,coal_ppl_u_cfNH3,1965,2025,M2,R12_SAS,coal,secondary,year,year,-0.034482759,GWa
R12_SAS,coal_ppl_u_cfNH3,1960,1960,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1960,1965,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1960,1970,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1960,1975,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1960,1980,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1960,1985,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1960,1990,M2,R12_SAS,coal,secondary,year,year,-0.034722222,GWa
R12_SAS,coal_ppl_u_cfNH3,1960,1995,M2,R12_SAS,coal,secondary,year,year,-0.032258065,GWa
R12_SAS,coal_ppl_u_cfNH3,1960,2000,M2,R12_SAS,coal,secondary,year,year,-0.036724201,GWa
R12_SAS,coal_ppl_u_cfNH3,1960,2005,M2,R12_SAS,coal,secondary,year,year,-0.038240918,GWa
R12_SAS,coal_ppl_u_cfNH3,1960,2010,M2,R12_SAS,coal,secondary,year,year,-0.037735849,GWa
R12_SAS,coal_ppl_u_cfNH3,1960,2015,M2,R12_SAS,coal,secondary,year,year,-0.037735849,GWa
R12_SAS,coal_ppl_u_cfNH3,1960,2020,M2,R12_SAS,coal,secondary,year,year,-0.034482759,GWa
R12_SAS,coal_ppl_u_cfNH3,1960,2025,M2,R12_SAS,coal,secondary,year,year,-0.034482759,GWa
R12_WEU,coal_ppl_u_cfNH3,2015,2015,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2015,2020,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2015,2025,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2015,2030,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2015,2035,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2015,2040,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2015,2045,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2015,2050,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2010,2010,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2010,2015,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2010,2020,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2010,2025,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2010,2030,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2010,2035,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2010,2040,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2010,2045,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2010,2050,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2005,2005,M2,R12_WEU,coal,secondary,year,year,-0.024813896,GWa
R12_WEU,coal_ppl_u_cfNH3,2005,2010,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2005,2015,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2005,2020,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2005,2025,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2005,2030,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2005,2035,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2005,2040,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2005,2045,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2000,2000,M2,R12_WEU,coal,secondary,year,year,-0.025906736,GWa
R12_WEU,coal_ppl_u_cfNH3,2000,2005,M2,R12_WEU,coal,secondary,year,year,-0.024813896,GWa
R12_WEU,coal_ppl_u_cfNH3,2000,2010,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2000,2015,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2000,2020,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2000,2025,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2000,2030,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2000,2035,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2000,2040,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,2000,2045,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,1995,1995,M2,R12_WEU,coal,secondary,year,year,-0.026666667,GWa
R12_WEU,coal_ppl_u_cfNH3,1995,2000,M2,R12_WEU,coal,secondary,year,year,-0.025906736,GWa
R12_WEU,coal_ppl_u_cfNH3,1995,2005,M2,R12_WEU,coal,secondary,year,year,-0.024813896,GWa
R12_WEU,coal_ppl_u_cfNH3,1995,2010,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,1995,2015,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,1995,2020,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,1995,2025,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,1995,2030,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,1995,2035,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,1995,2040,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
R12_WEU,coal_ppl_u_cfNH3,1990,1990,M2,R12_WEU,coal,secondary,year,year,-0.027173913,GWa
R12_WEU,coal_ppl_u_cfNH3,1990,1995,M2,R12_WEU,coal,secondary,year,year,-0.026666667,GWa
R12_WEU,coal_ppl_u_cfNH3,1990,2000,M2,R12_WEU,coal,secondary,year,year,-0.025906736,GWa
R12_WEU,coal_ppl_u_cfNH3,1990,2005,M2,R12_WEU,coal,secondary,year,year,-0.024813896,GWa
R12_WEU,coal_ppl_u_cfNH3,1990,2010,M2,R12_WEU,coal,secondary,year,year,-0.026315789,GWa
